date,ret_eom,permno,shrcd,exchcd,mspread,year,month,size_port,rf,stock_exret,stock_ticker,cusip,comp_name,eps_medest,eps_meanest,eps_stdevest,eps_actual,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,ami_126d,ivol_capm_252d,prc_highprc_252d,betadown_252d,bidaskhl_21d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety
20000131,20000131,12052,11,1,0.00862618,2000,1,B,0.0041,-0.106185307,GD,36955010,GEN DYNAMICS,0.48,0.47,0.01,0.49,52.75,10601.32575,0.012909846,0.585986206,-0.446155248,0.023030303,-0.170599006,-0.245439353,-0.188359309,-0.112805998,0.122428256,1.983314053,-0.006864407,-0.006211597,9.90909e-05,0.026719309,0.218505859,0.47692027,0.45945946,0.392133492,0.575757576,1.35730926,1.842105263,0.065918654,-0.002624672,-0.002624672,0.102985374,0.043678622,0.059306752,0.046483671,0.031456622,0.015027049,0.001803246,-0.001803246,-0.008615508,0.102384292,0.12575664,0.222400321,0.184532158,0.423300971,0.317281553,0.416871417,-0.025846524,-0.00320577,-0.022640753,0.037868163,0.231334149,0.036064917,0.220318238,0.596191406,1.399519134,1.781666116,3.314905815,0.018712274,0.078741735,0.144597449,0.066666667,8,0.090576172,0.116943359,0.037977606,1.219178082,-0.067470956,0.070309361,0.034273404,-0.024258043,-0.011082447,0.038451444,0.088918802,0.209103133,0.130264872,,-1.57074436,-1.038687298,0.064179367,0.270996094,0.270996094,0.528100775,0.224853516,1.227662179,0.125826488,0.222400321,-0.009427419,1.938252427,0.240665702,0.44289441,0.538279577,0.771179199,7,-4.904753577,5.575690651,8908.736071,-7.640934503,2.85924323,0.018699451,0.470790175,0.242894149,0.024525235,-0.012545601,0.763583743,0.077065833,0.059237874,0.043956766,0.013394551,0.012168289,0.008772488,0.233275125,0.106034148,0.332207587,16.89444595,0.689288614,-0.129482297,-0.415082482,0.236198881,0.680951389,0.01984658,-0.10883019,-0.32062568,2.33145488,0.01981318,-0.19717856,0.02020765,0.18607669,0.02877714,0.04713376,0.02066112,0.43655764,0.00369254,40569429.04,0.62067616,0.00413844,0.70556049,0.00307806,0.00305299,0.00039025,0.01998971,0.70509607,0.88503734,0.00743522,0.39132761,0.767153648,1.335202406,888,1.468577194,0.655886395,1.445950232,1.012801724
20000131,20000131,12060,11,1,0.00671296,2000,1,B,0.0041,-0.140610506,GE,36960410,GEN ELECTRIC US,2.08,2.01,0.04,2.08,154.75,507216.647,0.009424938,0.000249326,0.011709036,0.192391932,0.09752241,0.158656632,0.183531745,0.287670938,9.04237e-05,3.333910125,0.028186275,0.040365407,0.044692609,0.031554929,0.15523297,0.102382294,-0.023840206,0.186249757,0.49540429,0.429753206,0.437836128,0.005388624,0.026007558,,0.075850928,0.010136682,0.065714246,0.048357144,0.036290334,0.01206681,0.071004905,-0.071004905,0.003553367,0.007660506,0.143780135,0.058078142,0.09180934,0.430827052,0.208495181,0.06750669,0.065337772,-0.007919985,-0.034217106,-0.033731198,-1.251359517,-0.104736103,-3.885498489,0.421312317,0.223422362,0.30177588,0.469513327,0.015397716,0.013841573,0.061987756,0.059753954,8,0.091065484,0.02421286,0.004150333,0.140813253,0.091343068,0.058724308,0.007795741,0.002629428,-0.000113762,0.012160647,-0.180496354,-0.099717352,0.123733323,,-0.298535168,3.0570383,-0.062081372,0.067093784,0.067093784,0.457962281,0.106061176,1.478549849,0.06068684,0.058078142,0.016444769,7.734751297,0.058194409,0.441301072,0.330599699,0.694078688,7,-3.569938466,1.498334247,89409.24658,-2.609543349,-0.27796237,0.000971038,0.726283339,0.093898732,0.357328572,0.347275668,0.204449126,0.019577433,0.04407584,0.026154504,0.013603655,0.013603655,0.003030263,0.323207081,0.031308505,0.354540274,18.59782772,1.050182945,-0.054209235,-0.054053298,0.580847023,0.581577701,0.01403109,0.32844668,0.10644034,-0.38138971,0.0128199,0.58173162,0.01477321,0.3357199,0.02896266,0.03410183,0.01404114,0.30066172,0.00680633,623366420.5,0.4860627,0.001505,0.40193684,0.00672455,0.00671804,2.38e-05,0.0126427,0.97021944,0.95221642,0.00551182,0.74812146,1.211860966,1.626293943,888,0.061353892,0.033331932,0.844595065,-0.453756551
20000131,20000131,12067,11,3,0.03336424,2000,1,B,0.0041,0.198654393,NVLS,67000810,NOVELLUS SYSTEMS,0.43,0.38,0.02,0.45,122.53125,4791.707063,0,0.009213141,-0.009171001,0.492009133,0.217794245,0.203296676,0.489795874,0.659090838,-0.013888909,0.980000052,0.477272719,0.069247333,0.107419923,0.024076132,0.405380452,-0.264656624,-0.736187974,0.105155747,-0.023425693,0.029376133,-0.537879035,0.01121803,0,0.019513026,-0.00322625,-0.04730645,0.044080201,-0.011122541,0,-0.011122541,-0.081015288,0.081015288,-0.028133562,0.416770643,0.11086677,0.343464488,0.242713564,0.260791286,0.056073651,0.151098134,0.279963129,0.360978417,-0.081015288,-0.012444107,-0.260043633,0.068571181,1.432927154,0.602392306,0.48543604,0.682626811,1.362880278,0.225155286,0.439587386,0.132126705,-0.152727273,0,0.04631805,0.040470588,0.015407003,-0.517236676,-0.083763293,0.018921423,0.016535528,-0.030762427,-0.012576165,0.420494199,-0.187016731,-0.246564749,0.007168983,-0.206803806,-0.300867341,0.017435863,-0.581222718,0.323616193,0.482698278,0.325307889,0.341104898,1.502155058,0.060298027,0.230269457,-0.133385713,1.171767142,0.167476405,0.781341939,2.270950744,1.139483337,6,-4.239142681,15.87404508,397.4556334,-3.584468594,-0.312919607,0.170126826,0.163914862,0.13988689,0.002427319,-0.069627587,0.095755019,0.007843969,0.009883743,0.006929055,4.19475e-05,-0.059169727,0.021559749,0.075517398,0.017396085,0.29842043,18.35421117,2.879195249,-0.058215319,-0.346273226,0.401771226,0.764221414,0.08240443,2.83186226,-0.40614762,8.25372214,0.08404402,2.77156885,0.08521532,2.60976515,0.12061979,0.33333334,0.08269352,2.625271,0.00018538,71137985.9,0.74943119,0.02433096,0.66395168,8.756e-05,0.00010862,0.00053552,0.04757823,0.99115268,2.41185509,0.01902249,0.45589105,2.162318815,2.313136018,156,-0.312861334,0.701583398,-1.208367076,0.246920526
20000131,20000131,12068,11,3,0.00328491,2000,1,B,0.0041,-0.126065356,OLDB,68003310,OLD NATL BANC IN,0.34,0.35,0,0.351,32.4375,1479.15,0.019686765,0.052813666,-0.030827154,-0.015180266,0.146580086,0.107529619,0.098498464,-0.050073842,-0.011239811,1.039262,-0.017096458,-0.001701477,-0.004645468,0.017131786,0.153672806,0.178502264,,0.170194384,2.139513769,0.326488097,,5.71145e-05,0.004850171,0.00186459,,,,,,,0.069830628,-0.069830628,0.000269772,0.006362616,0.271947708,0.045003059,,,0.159775622,0.091696856,,,0.069830628,,,,,,0.058536882,0.089593615,0.314632007,,0.026978931,0.097126744,-0.059794734,8,,,0.006831969,,0.260089404,0.044618354,0.003595203,0.007733,0.000441426,,0.656246489,-0.015091648,0.020811368,-0.013119863,2.792860618,2.742055602,,0.028945256,0.051918805,,,1.323168654,0.013458876,0.025089658,0.000947441,13.03344506,0.022678297,,0.90609073,,,,,526.7796399,-14.11215191,0.230325038,0.000729793,4.663773113,0.357831187,1.007584086,0.881760471,0.390015211,0.057172701,0.05610452,,,,,0.658740407,0.062182448,,16.94811301,0.120511233,-0.175889159,0.350829371,0.278646494,0.381122886,0.01248021,-0.55161185,-0.30826232,-0.57556984,0.01247431,-0.42267422,0.01243248,-0.14901691,0.01444836,0.02471483,0.01251236,-0.53535503,0.00892841,1077736.86,0.97431292,0.00080052,0.98083076,0.00833779,0.00883605,0.0105202,0.01634706,0.88265328,0.00227809,0.00131483,0.16086463,0.242663983,0.871194363,187,0.835892382,0.276332465,0.085721395,1.374631153
20000131,20000131,12073,11,3,0.00744456,2000,1,B,0.0041,-0.011555621,PBCT,71019810,PEOPLES BANK CT,0.1,0.1,0,0.0931,21.125,1289.617875,0.05122853,-0.048237477,0.086029762,-0.002949852,-0.09325416,-0.289877833,-0.26747067,-0.204448535,0.104199348,2.971629926,-0.007511312,-0.017211983,0.048816443,0.032228716,0.137514827,0.126144335,,-0.333333333,0.400795508,0.493299701,,-0.000183445,0.04629639,-0.009890409,,,,,,,0.088391762,-0.088391762,0.002008245,-0.007308855,0.328795927,0.055217093,,,0.120890367,0.116222666,,,0.088391762,,,,,,0.058586697,0.097335902,0.322143999,,0.022805171,,,0,,,0.012031354,,0.079301075,0.034813926,0.00289858,0.000833343,-0.000238204,,0.509882413,0.045954586,0.027578218,0.053523454,-1.512704192,-0.188494903,,0.03738523,0.062810262,,,1.845502646,0.012380655,0.032865708,-0.001377899,13.24971217,,,0.812720071,,,,,832.3848298,-5.340487646,-0.155586485,0.000688849,8.031293766,0.606148546,1.856984186,1.673829157,0.734481135,0.07327752,0.095222005,,,,,0.852701339,0.09871766,,15.92422502,1.387073566,-0.124983528,-0.143938211,0.751412813,0.320238743,0.01595975,0.58895292,-0.55016447,1.00616425,0.01673257,0.4973122,0.01692163,0.40740682,0.02537552,0.053125,0.02031034,0.27754232,0.00838583,996488.6594,0.61425876,0.00062949,0.60257277,0.00876818,0.00830618,0.02011772,0.01659207,0.66144814,0.45660097,0.01391762,0.48268986,0.771967301,1.443196647,144,0.556536365,0.168272493,0.560887707,0.513616072
20000131,20000131,12074,11,1,0.01967084,2000,1,B,0.0041,0.0941906,PDE,74193210,PRIDE INTL INC,-0.14,-0.13,0.03,-0.13,14.625,883.569375,0,0.199114781,-0.181583629,0.017391304,0.01321586,0.360946745,0.742424233,1.035398177,0.477876068,0.412500063,-0.097345136,0.101698802,-0.087249698,0.033274097,0.27630354,-0.12356138,0.314033431,-0.12123587,4.185381694,1.411652327,12.75622064,-0.001682226,0.018014139,-0.000390481,-0.013786561,0.024890846,-0.038677407,0.212899105,0.007197353,0.205701752,0.162699994,-0.162699994,-0.014394288,0.017005879,0.081815585,0.09657787,0.114214898,0.084544348,-0.017334924,0.032001291,-0.123606004,0.010619944,-0.134225948,-0.052390773,-11.53300801,-0.215090768,-47.3488629,0.988915189,0.241241401,0.339852393,0.391139308,,0.073984924,0.337305813,-0.113207547,0,0.213173763,0.279990647,0.154485616,4.684434579,-0.233149015,-0.008437567,-0.00316764,-0.03976928,-0.018217299,,0.107150245,0.210053576,-0.066129956,-0.128988287,-1.692241594,-0.885688598,1.787468886,0.078906348,0.123262677,0.088788497,0.145772878,1.318975193,0.046223586,0.061824124,-0.02439411,2.810831242,0.110430858,0.586916898,1.889963889,0.719173788,2,-0.769662633,0.909464646,673.6565526,1.956981542,-0.346416021,0.02504585,2.705932401,0.962680491,1.397002924,1.196804722,0.820074824,-0.016687994,0.125077898,-0.544416787,0,-0.028736849,,0.954400291,0.076152377,0.949293753,15.34647314,1.176216189,0.361339212,0.891819255,0.213471003,0.451049169,0.0436992,0.0602123,0.29843402,-2.19700581,0.04494199,-0.07749827,0.04024192,0.27752806,0.0632153,0.07894737,0.04370442,0.06163061,0.00225622,6842083.984,0.8594489,0.00883996,0.7384659,0.00102998,0.00086599,0.0062411,0.04507292,0.81533101,1.53300268,0.01971893,0.30029017,1.256956194,1.37367656,156,-1.281469581,-0.704271457,-0.484304125,-1.335081112
20000131,20000131,12079,11,1,0.00951365,2000,1,B,0.0041,0.104240502,GM,37044210,GEN MOTORS CP,2.72,2.5,0.25,2.8,72.6875,46535.119,0.021534455,-0.021802141,0.224407524,0.009548611,0.151936443,0.106775304,0.006531127,0.231778586,0.163532036,1.025957697,0.254148483,0.001361108,-0.017469949,0.020422796,0.11409914,-0.025463644,-0.041232185,-0.187655625,0.586753975,0.034006183,0.21968741,-0.009679378,,,0.165639181,0.027052438,0.066428635,-0.092944601,0.01394776,0.004829266,0.0756486,-0.0756486,0.011621481,-0.010399396,0.076823149,0.164798512,0.205746133,1.061871569,0.304052804,0.10480254,-0.080883326,-0.000342495,-0.080540831,-0.111478255,-5.794659114,-0.187126856,-9.726886506,0.52057775,0.537888518,0.666274238,1.364205204,0.049837869,0.063661272,-0.039480341,-0.023294509,1,0.080130894,-0.191176981,,0.184821699,0.214671751,0.104081633,0.006888196,0.088720187,0.005591767,0.095428787,0.237514724,-0.689574105,0.063258566,-0.13888844,1.385004256,1.922961667,0.113570759,0.105023762,0.18360188,0.911613621,0.22922159,1.563220716,0.130661872,0.094267878,0.080719108,15.84960829,0.088331999,0.556331457,0.134370979,0.728392318,5,-3.562994108,1.047262394,42040.21731,1.796215196,0.042233963,0.004479449,4.317678554,0.272415474,1.993282726,1.718413816,2.729448113,0.082828689,0.564155962,0.024920865,0.054513343,0.024299104,0.132754441,0.736002979,0.14972643,0.639382096,16.8830207,1.021113061,0.120723394,0.316657047,0.780334058,0.61064719,0.02042065,-0.49435762,0.05448056,2.17381689,0.02058297,-0.32037587,0.02127836,-0.5299156,0.02764204,0.05025997,0.0217769,-0.16924109,0.00406481,147847519.6,0.40107132,0.00339066,0.3695895,0.00375334,0.00327315,0.00010776,0.02017534,0.77533333,1.17368325,0.00860531,0.51751369,1.029950818,1.263329682,888,0.274569544,0.965550791,0.741033176,-0.944390843
20000131,20000131,12140,11,1,0.00769629,2000,1,B,0.0041,-0.095009094,GR,38238810,GOODRICH BF,0.77,0.77,0.04,0.78,27.5,3019.5825,0.03355838,0.477177028,-0.356312076,0.231024936,-0.221982762,-0.464083423,-0.331910191,-0.355886932,0.137967672,0.863820072,-0.054006968,-0.007998511,0.026783157,0.01656604,0.05998667,0.252644971,0.268682259,-0.006980803,0.809053278,1.774833127,0.351154314,-0.00121102,0,0,0.012832157,0.004750926,0.008081232,0.034490789,-0.003074128,0.037564918,0.01907357,-0.019073569,0.013577401,0.035841543,0.136348248,0.427233983,0.230885675,0.501356321,0.209295316,0.262342293,-0.026293113,0.002212441,-0.028505554,-0.001234309,-0.015264977,-0.020307879,-0.251152074,0.720037523,1.077342276,1.345053207,1.924060614,0.03027235,0.022566897,0.071053267,0.089413367,6,0.04838431,0.041225407,0.060859949,0.315976331,-0.177957533,0.060428369,0.022963971,-0.030863088,-0.010588144,0.074836617,0.063772296,0.070114915,-0.066490907,0.215729137,-2.011176356,-1.429937986,-0.298457127,0.243427387,0.452862327,0.552624585,0.244735738,1.59562212,0.082093202,0.229651366,0.009492052,2.588401953,0.059922806,0.523071194,1.150608646,0.641067417,6,-3.372813532,3.282952439,3240.140441,-1.499361107,0.366185741,0.016618108,1.422017779,0.549380585,0.448671298,0.416580769,1.858568196,0.114982783,0.116737993,0.043085427,0.027189189,0.02391059,0.039608125,0.681896419,0.230532796,0.498197024,15.21088681,1.599022998,-0.225680638,-0.782534667,0.32078325,0.619017474,0.02741839,1.49557218,-0.30794904,0.58019596,0.02511979,1.07041753,0.02751076,1.0955004,0.05394142,0.08374384,0.02854074,1.44901071,0.0017694,20933150.77,0.71062212,0.00682107,0.70504413,0.00163105,0.00147365,0.00073831,0.0242487,0.61111111,0.4865968,0.00543408,0.41340718,0.918714752,2.207806187,888,1.062162054,1.005334065,1.229253507,-0.044894641
20000131,20000131,12265,11,3,0.01398168,2000,1,B,0.0041,-0.455790823,VISX,92844S10,VISX INC,0.42,0.37,0.02,0.3,51.75,3357.954,0,0.059015537,-0.057339743,-0.332796127,-0.019359933,-0.020520917,0.442184749,2.548248704,1.375982854,7.32738109,0.395282358,0.093363593,0.013652837,0.071870057,1.148038318,1.082527395,1.540492958,0.541963982,,3.698671892,1.279620853,0.011934648,0,0.089390156,0.132975918,0.082697006,0.050278912,0.014044723,0,0.014044723,0,0,0.120087246,0.451761951,0.508533741,0.583185241,0.374227896,0.458977553,0.331667761,3.147309053,-0.070867114,-0.070867114,0,0.053526333,0.195413446,0.053526333,0.195413446,0.252205989,0.347608768,0.991665029,6.188987669,0.067018828,0.708454145,0.598038787,0.197802198,4,0.138169632,0.053715223,0.012349701,0.041125541,0.974007517,0.122408362,0.099179875,0.257876211,0.210691896,0.121021815,0.902559206,0.758786151,0.255375162,0.681766345,1.598666266,3.8815038,-0.459466651,0.918832473,1.252704245,1.013230794,0.803855859,1.446731499,0.220386922,0.427754229,0.142739334,1.210849623,0.447610065,0.849015119,1.185341372,1.96831051,7,-7.819924365,68.11924002,1092.155187,-76.58344625,0.040800355,0.299855833,0.079598768,0.065737946,0,-0.056392077,0.057841471,0.021803158,0.017542527,0.016683076,0.005640935,0.005640935,0.003876468,0.009904399,0.031975401,0.179588929,18.32151111,1.876837107,0.234518886,-0.305365257,0.32437695,0.94610702,0.09521862,-2.84912636,-0.12447544,9.59834881,0.09730286,-2.01257815,0.09906225,-1.98131142,0.07237297,0.09014423,0.09864181,-3.24657498,9.797e-05,84799958.85,1.06103356,0.01825166,1.42606316,0.0001959,0.00023778,0.00042716,0.0549226,0.49879518,2.31839263,0.01335389,0.27423236,1.445564974,1.24881691,156,1.655684807,1.577890631,1.639149721,0.770691338
20000131,20000131,12319,11,1,0.01196299,2000,1,B,0.0041,-0.156099995,HM,43761410,HOMESTAKE MNG CO,0.01,0.01,0.01,0.05,7.8125,2033.3125,0.009593569,0.089043618,-0.077104145,-0.067164183,-0.085714288,0.025954198,-0.020994608,-0.074638741,-0.139358948,-0.443690988,0.04109589,-0.013366354,0.046316818,-0.01147395,0.066493918,-0.160524211,-0.266332395,0.000203761,0.646172973,-0.03608609,-0.500399345,1.05882e-05,-0.012780943,0.007966466,-0.00840265,-0.015445653,0.007043004,0.091404583,0.075790765,0.015613818,-0.032092752,0.032092752,0.031053866,0.099533809,-0.247093182,0.036054598,0.151271359,-0.081108513,-0.23796818,-0.213899805,-0.1579226,0.003530844,-0.161453445,-0.17795231,-1.553958947,-0.145859557,-1.273710718,0.548342335,0.471766014,0.45940664,0.865664536,,0.156179912,0.353677069,-0.106312292,2,0.024163363,0.292170305,0.097871461,-0.245628316,-0.218514273,0.001049004,0.000484399,0.083563705,0.033488827,,-0.111458408,-0.093351087,-0.467988549,-0.106173287,-1.317650441,1.175723961,-0.292264398,-0.028455071,0.038452009,-0.102541885,0.161329985,,0.064633945,-0.02668095,0.015159399,2.099996599,0.08674046,1.084031292,2.366008111,0.641901218,5,-2.331836308,1.768130342,,0.116448571,0.563428036,0.07360031,0.789630222,0.376015,0.149776289,0.02645191,0.351452617,-0.089479605,0.051036916,0.014120309,0.011648972,0.008860911,,0.395529198,-0.020525155,0.31360553,19.67895746,0.683280215,0.103890907,0.523478296,0.421250373,0.379963356,0.02147564,0.94999743,-0.24907291,-0.61769092,0.02178708,0.81053067,0.01845303,0.33029538,0.02535992,0.05737705,0.02158855,0.91902416,0.00280181,14519224.19,1.22183265,0.00637583,1.06181299,0.00178094,0.00190958,0.00252847,0.03589167,0.68681319,0.11798591,0.01382954,0.04843369,0.158171202,0.706332648,888,-1.365015306,-1.059632856,-1.580841767,-0.159269084
20000131,20000131,12431,11,1,0.0082525,2000,1,B,0.0041,-0.149389451,IR,45686610,INGERSOLL-RAND,0.49,0.48,0.03,0.435,55.0625,9006.9035,0.011749834,-0.005163448,0.016845837,0.136774197,-0.115221847,-0.245843341,-0.015573539,0.037164619,0.355313511,1.406837791,0.007936508,0.02231479,0.040033515,0.020436183,-0.001709765,0.021248107,-0.168763557,0.002656631,1.024123422,0.166493743,-0.122135831,0.00028348,0,-0.000144413,0.000153552,0.001984361,-0.00183081,0.00239777,-0.005397935,0.007795705,-0.047293945,0.047293945,0.005374312,0.0486641,0.13761638,0.261451419,0.171316529,0.335286774,0.17743949,0.178877604,-0.056530675,-0.006449174,-0.050081501,-0.03230493,-0.491287947,0.014989015,0.227950422,0.684967043,0.752852519,0.891101027,1.299827853,0.031188567,0.00980369,0.168328111,-0.000902333,8,0.005954697,0.013324372,0.006230157,0.123094959,0.15746514,0.058651872,0.01920151,0.007887269,0.004944628,0.079867621,0.007468629,0.044419419,0.04204887,0.075554352,1.257620852,1.987165093,-0.153888781,0.138773922,0.261004398,0.391172425,0.171023618,1.470091611,0.092745269,0.139011599,-0.014179866,2.93577918,0.045817176,0.332233422,0.17491568,0.578100864,6,-3.337771264,2.867601937,5318.686138,-1.638233918,-0.262830199,0.009082378,0.939967881,0.320176629,0.320465296,0.311250143,0.838323626,0.056811978,0.087177574,0.065905003,0.026113303,0.017009175,0.02871131,0.491858656,0.099650276,0.355835874,16.82732695,1.255936961,0.092597973,-0.162386435,0.632657006,0.657323558,0.02368674,-0.14028454,0.46835726,-0.48003563,0.02242404,-0.35385386,0.02082351,-0.09628422,0.03986155,0.05753425,0.02497598,0.19303043,0.00302638,38235412.61,0.49705656,0.00424431,0.56577733,0.00299941,0.00316601,0.00052628,0.02225273,0.77077865,0.09747144,0.00613535,0.51178791,1.088680752,1.704452672,888,0.668800933,0.84566336,0.564368778,0.022447321
20000131,20000131,12490,11,1,0.01105838,2000,1,B,0.0041,0.0364562,IBM,45920010,INTL BUS MACH,0.78,0.77,0.02,0.83,107.875,194455.9065,0.004384976,-0.023351523,0.028084188,0.046694968,-0.147252072,-0.200913714,0.166586689,0.122958534,0.261239259,4.206964491,-0.006101695,0.020094909,0.037008158,0.03893418,0.080856417,0.11018294,-0.057125676,-0.103540295,0.259562842,0.191129999,0.19103684,-0.006982855,,-0.000627178,0.056042809,0.053619207,0.002423603,-0.002471595,3.59941e-05,-0.002507589,0.014121684,-0.014121684,0.014577609,0.006442943,0.11564587,0.46609956,0.276866594,0.762391895,0.380578206,0.246899414,-0.143064537,-0.075227663,-0.067836875,-0.021020553,-0.227502922,-0.035142237,-0.380340216,0.531175433,0.854799813,1.08997314,2.134960938,0.058560516,0.086877752,-0.036964974,0.077076777,4,-9.08E-05,-0.038943355,0.019636155,-0.064299567,0.163735855,0.12228928,0.029247349,0.049576575,0.01061859,0.185604761,0.24625802,-0.080161917,0.010791919,0.07057403,2.431419593,4.73932241,-0.113793553,0.276532835,0.5037867,0.783175957,0.299253035,1.503311258,0.1134174,0.255846041,-0.006810321,4.11895231,0.048468462,0.600068965,1.261486716,0.704776818,8,-4.42878221,4.221358683,78753.88432,-0.186810984,0.309466761,0.017233487,0.428616448,0.10405958,0.149355196,0.112117962,0.449706062,0.039602808,0.048612563,0.016358464,0.036640697,0.036640697,0.026335019,0.18940348,0.074924428,0.23881875,18.18487466,1.001397985,-0.11685711,-0.435483097,0.675201834,0.791939333,0.02220666,-0.04880103,0.59328435,0.98256768,0.02147073,-0.59455359,0.02238317,0.252405,0.0314572,0.06098283,0.02299273,0.30266241,0.00392464,952171796.4,0.6430657,0.00469896,0.78354441,0.00264915,0.0022824,1.975e-05,0.02313634,0.7824116,0.92891643,0.00990165,0.50534451,1.218782829,1.186376549,888,1.085659289,1.376286206,1.016908123,-0.154458944
20000131,20000131,12503,11,1,0.0143483,2000,1,B,0.0041,-0.167663833,NAV,63934E10,NAVISTAR INTL,1.02,1.07,0.12,1.1,47,2988.448,0,-0.039444067,0.040243067,0.26386556,-0.200268817,-0.256249994,-0.074650076,0.30482455,0.732456111,0.884297477,0.195175439,0.040661386,0.021608432,0.020823267,0.139517486,0.096628617,-0.390374332,0.34358047,0.842576029,0.371741657,0.9,0.031183325,,,0.095683571,0.058109421,0.008740693,0.032003939,-0.0407899,0.108449336,0.081733136,-0.081733136,-0.025603151,0.039389463,0.079762769,0.262760545,0.060725423,0.696881092,0.541910331,0.230984928,-0.033645167,-0.025603151,-0.008042015,0.077465945,0.848920863,-0.004267192,-0.04676259,0.444343727,1.217790908,1.444405594,2.895899054,0.017624521,0.038897095,0.140662667,0.082428987,8,0.131254532,0.124368805,0.062339661,0.701492537,0.002150538,0.289443814,0.039837525,0.225992037,0.031432752,0.05302687,-0.179059446,-0.098054977,0.374485335,-0.237607759,-2.554176183,7.293438621,-0.105354793,0.157471479,0.299420236,0.909669211,0.069197681,0.967625899,0.013786312,0.138191367,-0.086082773,5.938596491,0.126565675,0.546193337,0.82806343,0.719048064,6,-3.082940644,1.647418786,7559.86188,1.417733784,1.746082112,0.022706205,2.038850935,0.343322019,0.689321012,0.610015634,2.764645729,0.186049749,0.028108235,-0.048185546,0.052201009,0.052201009,0.046177815,0.592960789,0.174999293,0.596311084,13.46228433,1.227523821,-0.094858377,-0.683643389,0.541281856,0.728745659,0.02776031,-0.41454362,0.50745498,0.67647027,0.02513518,-0.40559226,0.02599644,-0.32153261,0.04619066,0.06040268,0.02782135,-0.46990615,0.00155539,20137754.97,0.85520891,0.00721164,0.86980626,0.00148115,0.00119624,0.00122056,0.03313186,0.84116331,0.89954705,0.00841191,0.41900998,1.313005544,1.340766864,888,0.102256486,0.139779068,1.372847722,-1.015474024
